"WeekEndDate"	"LTLA"	"Lineage"	"Count"
"2020-09-05"	"E07000217"	"B.1.177"	1
"2020-09-05"	"E07000218"	"Lineage data suppressed"	1
"2020-09-05"	"E07000219"	"B.1.1.253"	2
"2020-09-05"	"E07000219"	"B.1.177"	1
"2020-09-05"	"E07000222"	"Lineage data suppressed"	1
"2020-09-05"	"E07000224"	"B.1.160"	3
"2020-09-05"	"E07000224"	"B.1.258"	2
"2020-09-05"	"E07000225"	"B.1.160"	1
"2020-09-05"	"E07000225"	"B.1.390"	1
"2020-09-05"	"E07000226"	"AD.2"	2
"2020-09-05"	"E07000226"	"B"	1
"2020-09-05"	"E07000226"	"B.1.595"	1
"2020-09-05"	"E07000226"	"None"	1
"2020-09-05"	"E07000227"	"B.1.1.277"	1
"2020-09-05"	"E07000227"	"B.1.177"	1
"2020-09-05"	"E07000228"	"AD.2"	1
"2020-09-05"	"E07000228"	"B.1.177"	2
"2020-09-05"	"E07000229"	"B.1.177"	1
"2020-09-05"	"E07000234"	"Lineage data suppressed"	1
"2020-09-05"	"E07000235"	"Lineage data suppressed"	1
"2020-09-05"	"E07000238"	"Lineage data suppressed"	1
"2020-09-05"	"E07000240"	"AD.2"	2
"2020-09-05"	"E07000240"	"B.1.1.1"	4
"2020-09-05"	"E07000240"	"B.1.1.241"	1
"2020-09-05"	"E07000240"	"B.1.1.37"	1
"2020-09-05"	"E07000240"	"B.1.1.372"	1
"2020-09-05"	"E07000240"	"B.1.177"	1
"2020-09-05"	"E07000240"	"B.1.177.56"	1
"2020-09-05"	"E07000240"	"B.1.258.3"	1
"2020-09-05"	"E07000241"	"B.1.1.1"	1
"2020-09-05"	"E07000241"	"B.1.1.37"	1
"2020-09-05"	"E07000241"	"B.1.221.1"	1
"2020-09-05"	"E07000241"	"B.1.367"	2
"2020-09-05"	"E07000242"	"B.1.1"	1
"2020-09-05"	"E07000242"	"B.1.1.305"	1
"2020-09-05"	"E07000243"	"Lineage data suppressed"	4
"2020-09-05"	"E07000244"	"B.1.1.198"	1
"2020-09-05"	"E07000244"	"B.1.160"	3
"2020-09-05"	"E07000244"	"B.1.177.7"	1
"2020-09-05"	"E07000245"	"Lineage data suppressed"	1
"2020-09-05"	"E08000001"	"B.1.1.286"	1
"2020-09-05"	"E08000001"	"B.1.1.311"	6
"2020-09-05"	"E08000001"	"B.1.177.2"	1
"2020-09-05"	"E08000002"	"B.1.177"	1
"2020-09-05"	"E08000002"	"None"	1
"2020-09-05"	"E08000003"	"B.1.1.269"	1
"2020-09-05"	"E08000003"	"B.1.1.286"	1
"2020-09-05"	"E08000003"	"B.1.1.311"	2
"2020-09-05"	"E08000003"	"B.1.149"	1
"2020-09-05"	"E08000003"	"B.1.177"	2
"2020-09-05"	"E08000003"	"B.1.177.57"	2
"2020-09-05"	"E08000003"	"None"	1
"2020-09-05"	"E08000004"	"Lineage data suppressed"	1
"2020-09-05"	"E08000006"	"B.1.1.307"	1
"2020-09-05"	"E08000006"	"B.1.1.311"	1
"2020-09-05"	"E08000006"	"B.1.1.37"	1
"2020-09-05"	"E08000006"	"B.1.1.51"	2
"2020-09-05"	"E08000006"	"None"	1
"2020-09-05"	"E08000007"	"Lineage data suppressed"	1
"2020-09-05"	"E08000008"	"Lineage data suppressed"	1
"2020-09-05"	"E08000009"	"Lineage data suppressed"	1
"2020-09-05"	"E08000010"	"Lineage data suppressed"	1
"2020-09-05"	"E08000011"	"B.1.177"	1
"2020-09-05"	"E08000012"	"B.1.1.37"	1
"2020-09-05"	"E08000012"	"B.1.177"	1
"2020-09-05"	"E08000012"	"B.1.177.56"	7
"2020-09-05"	"E08000013"	"B.1.1"	1
"2020-09-05"	"E08000013"	"B.1.1.311"	1
"2020-09-05"	"E08000013"	"B.1.177"	1
"2020-09-05"	"E08000014"	"Lineage data suppressed"	1
"2020-09-05"	"E08000015"	"B.1.1.37"	2
"2020-09-05"	"E08000015"	"B.1.160"	1
"2020-09-05"	"E08000015"	"B.1.177"	3
"2020-09-05"	"E08000015"	"B.1.177.56"	1
"2020-09-05"	"E08000016"	"Lineage data suppressed"	1
"2020-09-05"	"E08000017"	"AD.2"	1
"2020-09-05"	"E08000017"	"B.1.177"	1
"2020-09-05"	"E08000018"	"Lineage data suppressed"	1
"2020-09-05"	"E08000019"	"AD.2"	1
"2020-09-05"	"E08000019"	"B.1.1"	1
"2020-09-05"	"E08000019"	"B.1.177.57"	1
"2020-09-05"	"E08000019"	"B.1.235"	2
"2020-09-05"	"E08000021"	"AD.2"	2
"2020-09-05"	"E08000021"	"B.1.1"	3
"2020-09-05"	"E08000021"	"B.1.1.309"	1
"2020-09-05"	"E08000021"	"B.1.160"	2
"2020-09-05"	"E08000021"	"B.1.177"	1
"2020-09-05"	"E08000021"	"B.1.221"	1
"2020-09-05"	"E08000021"	"B.1.235"	1
"2020-09-05"	"E08000021"	"C.35"	1
"2020-09-05"	"E08000022"	"B.1.160"	3
"2020-09-05"	"E08000022"	"B.1.177"	1
"2020-09-05"	"E08000022"	"C.35"	1
"2020-09-05"	"E08000023"	"B.1"	2
"2020-09-05"	"E08000023"	"B.1.1"	1
"2020-09-05"	"E08000023"	"B.1.177"	2
"2020-09-05"	"E08000023"	"B.1.177.10"	1
"2020-09-05"	"E08000023"	"B.1.389"	1
"2020-09-05"	"E08000024"	"AD.2"	4
"2020-09-05"	"E08000024"	"B.1.177"	1
"2020-09-05"	"E08000024"	"B.1.389"	2
"2020-09-05"	"E08000025"	"B.1.1"	1
"2020-09-05"	"E08000025"	"B.1.1.255"	1
"2020-09-05"	"E08000025"	"B.1.1.279"	1
"2020-09-05"	"E08000025"	"B.1.1.37"	3
"2020-09-05"	"E08000025"	"B.1.1.372"	2
"2020-09-05"	"E08000025"	"B.1.160"	1
"2020-09-05"	"E08000025"	"B.1.177"	1
"2020-09-05"	"E08000025"	"B.1.177.17"	2
"2020-09-05"	"E08000025"	"B.1.177.21"	1
"2020-09-05"	"E08000025"	"B.1.218"	3
"2020-09-05"	"E08000025"	"B.1.258.3"	3
"2020-09-05"	"E08000025"	"B.1.36.17"	15
"2020-09-05"	"E08000025"	"B.1.471"	1
"2020-09-05"	"E08000026"	"B.1.1.303"	1
"2020-09-05"	"E08000026"	"B.1.1.311"	1
"2020-09-05"	"E08000026"	"B.1.36"	1
"2020-09-05"	"E08000026"	"B.1.467"	1
"2020-09-05"	"E08000026"	"C.35"	1
"2020-09-05"	"E08000028"	"B.1.1.255"	1
"2020-09-05"	"E08000028"	"B.1.1.37"	1
"2020-09-05"	"E08000028"	"B.1.36.17"	4
"2020-09-05"	"E08000028"	"None"	1
"2020-09-05"	"E08000029"	"B.1.1.37"	1
"2020-09-05"	"E08000029"	"B.1.258.3"	1
"2020-09-05"	"E08000029"	"B.1.36.17"	2
"2020-09-05"	"E08000030"	"B.1.1.255"	1
"2020-09-05"	"E08000030"	"B.1.160"	1
"2020-09-05"	"E08000030"	"B.1.36.17"	2
"2020-09-05"	"E08000031"	"Lineage data suppressed"	1
"2020-09-05"	"E08000032"	"B.1"	2
"2020-09-05"	"E08000032"	"B.1.1.253"	5
"2020-09-05"	"E08000032"	"B.1.1.311"	1
"2020-09-05"	"E08000032"	"B.1.1.37"	3
"2020-09-05"	"E08000032"	"B.1.1.51"	2
"2020-09-05"	"E08000032"	"B.1.177.5"	1
"2020-09-05"	"E08000032"	"B.1.235"	6
"2020-09-05"	"E08000032"	"B.1.282"	7
"2020-09-05"	"E08000032"	"B.1.367"	1
"2020-09-05"	"E08000032"	"B.1.610"	2
"2020-09-05"	"E08000032"	"C.30"	9
"2020-09-05"	"E08000032"	"None"	2
"2020-09-05"	"E08000033"	"B.1.177"	1
"2020-09-05"	"E08000034"	"B.1.1.311"	1
"2020-09-05"	"E08000034"	"B.1.1.37"	3
"2020-09-05"	"E08000034"	"B.1.160"	1
"2020-09-05"	"E08000034"	"B.1.367"	1
"2020-09-05"	"E08000034"	"B.1.505"	2
"2020-09-05"	"E08000034"	"B.1.610"	1
"2020-09-05"	"E08000035"	"AD.2"	2
"2020-09-05"	"E08000035"	"B.1.1"	1
"2020-09-05"	"E08000035"	"B.1.1.218"	1
"2020-09-05"	"E08000035"	"B.1.1.301"	1
"2020-09-05"	"E08000035"	"B.1.1.311"	1
"2020-09-05"	"E08000035"	"B.1.1.37"	12
"2020-09-05"	"E08000035"	"B.1.160"	2
"2020-09-05"	"E08000035"	"B.1.177"	5
"2020-09-05"	"E08000035"	"B.1.367"	2
"2020-09-05"	"E08000035"	"C.35"	1
"2020-09-05"	"E08000035"	"None"	1
"2020-09-05"	"E08000036"	"B.1.1.218"	2
"2020-09-05"	"E08000036"	"B.1.1.311"	1
"2020-09-05"	"E08000036"	"B.1.1.37"	1
"2020-09-05"	"E08000037"	"AD.2"	3
"2020-09-05"	"E08000037"	"B.1.1.307"	1
"2020-09-05"	"E08000037"	"B.1.1.311"	2
"2020-09-05"	"E08000037"	"None"	1
"2020-09-05"	"E09000002"	"B.1.1.303"	3
"2020-09-05"	"E09000002"	"B.1.1.305"	2
"2020-09-05"	"E09000002"	"B.1.1.311"	2
"2020-09-05"	"E09000002"	"B.1.1.39"	1
"2020-09-05"	"E09000002"	"B.1.1.4"	1
"2020-09-05"	"E09000002"	"B.1.177"	1
"2020-09-05"	"E09000002"	"B.1.177.57"	3
"2020-09-05"	"E09000002"	"B.1.258"	1
"2020-09-05"	"E09000002"	"B.1.36.17"	1
"2020-09-05"	"E09000002"	"B.1.36.8"	4
"2020-09-05"	"E09000002"	"B.1.471"	1
"2020-09-05"	"E09000002"	"None"	1
"2020-09-05"	"E09000003"	"B.1"	3
"2020-09-05"	"E09000003"	"B.1.1"	5
"2020-09-05"	"E09000003"	"B.1.1.12"	1
"2020-09-05"	"E09000003"	"B.1.1.198"	1
"2020-09-05"	"E09000003"	"B.1.1.240"	3
"2020-09-05"	"E09000003"	"B.1.1.269"	1
"2020-09-05"	"E09000003"	"B.1.1.307"	1
"2020-09-05"	"E09000003"	"B.1.1.311"	1
"2020-09-05"	"E09000003"	"B.1.1.37"	3
"2020-09-05"	"E09000003"	"B.1.1.39"	2
"2020-09-05"	"E09000003"	"B.1.1.4"	1
"2020-09-05"	"E09000003"	"B.1.1.50"	1
"2020-09-05"	"E09000003"	"B.1.177"	4
"2020-09-05"	"E09000003"	"B.1.177.44"	3
"2020-09-05"	"E09000003"	"B.1.221"	1
"2020-09-05"	"E09000003"	"B.1.36.16"	2
"2020-09-05"	"E09000003"	"B.1.416.1"	6
"2020-09-05"	"E09000003"	"None"	2
"2020-09-05"	"E09000004"	"AD.2"	5
"2020-09-05"	"E09000004"	"B.1.1"	1
"2020-09-05"	"E09000004"	"B.1.1.297"	1
"2020-09-05"	"E09000004"	"B.1.160"	3
"2020-09-05"	"E09000004"	"B.1.177.57"	5
"2020-09-05"	"E09000004"	"None"	1
"2020-09-05"	"E09000005"	"B.1"	1
"2020-09-05"	"E09000005"	"B.1.1"	1
"2020-09-05"	"E09000005"	"B.1.1.307"	1
"2020-09-05"	"E09000005"	"B.1.1.50"	1
"2020-09-05"	"E09000005"	"B.1.177"	2
"2020-09-05"	"E09000005"	"B.1.221.1"	1
"2020-09-05"	"E09000005"	"B.1.258"	1
"2020-09-05"	"E09000005"	"B.1.258.4"	1
"2020-09-05"	"E09000005"	"B.1.36.17"	2
"2020-09-05"	"E09000005"	"C.30"	1
"2020-09-05"	"E09000006"	"AD.2"	2
"2020-09-05"	"E09000006"	"B.1.1"	1
"2020-09-05"	"E09000006"	"B.1.1.37"	2
"2020-09-05"	"E09000006"	"B.1.1.51"	1
"2020-09-05"	"E09000006"	"B.1.160"	2
"2020-09-05"	"E09000006"	"B.1.177"	3
"2020-09-05"	"E09000006"	"B.1.177.57"	1
"2020-09-05"	"E09000006"	"B.1.177.82"	1
"2020-09-05"	"E09000006"	"B.1.258"	3
"2020-09-05"	"E09000007"	"B.1.177"	3
"2020-09-05"	"E09000007"	"B.1.177.57"	1
"2020-09-05"	"E09000007"	"B.1.367"	1
"2020-09-05"	"E09000008"	"AD.2"	1
"2020-09-05"	"E09000008"	"B.1.1"	4
"2020-09-05"	"E09000008"	"B.1.1.241"	1
"2020-09-05"	"E09000008"	"B.1.1.364"	1
"2020-09-05"	"E09000008"	"B.1.1.433"	1
"2020-09-05"	"E09000008"	"B.1.160"	1
"2020-09-05"	"E09000008"	"B.1.177"	3
"2020-09-05"	"E09000008"	"B.1.177.57"	1
"2020-09-05"	"E09000008"	"B.1.177.81"	1
"2020-09-05"	"E09000008"	"B.1.177.82"	1
"2020-09-05"	"E09000008"	"B.1.36.17"	1
"2020-09-05"	"E09000008"	"B.1.367"	1
"2020-09-05"	"E09000009"	"B.1.1"	1
"2020-09-05"	"E09000009"	"B.1.1.241"	1
"2020-09-05"	"E09000009"	"B.1.1.269"	1
"2020-09-05"	"E09000009"	"B.1.1.277"	2
"2020-09-05"	"E09000009"	"B.1.1.28"	1
"2020-09-05"	"E09000009"	"B.1.1.311"	1
"2020-09-05"	"E09000009"	"B.1.160"	3
"2020-09-05"	"E09000009"	"B.1.177"	5
"2020-09-05"	"E09000009"	"B.1.177.56"	1
"2020-09-05"	"E09000009"	"B.1.258"	2
"2020-09-05"	"E09000009"	"B.1.367"	1
"2020-09-05"	"E09000009"	"B.1.416.1"	1
"2020-09-05"	"E09000009"	"B.1.610"	1
"2020-09-05"	"E09000009"	"C.30"	1
"2020-09-05"	"E09000010"	"B"	1
"2020-09-05"	"E09000010"	"B.1.1"	3
"2020-09-05"	"E09000010"	"B.1.1.234"	2
"2020-09-05"	"E09000010"	"B.1.1.269"	2
"2020-09-05"	"E09000010"	"B.1.1.317"	1
"2020-09-05"	"E09000010"	"B.1.160"	1
"2020-09-05"	"E09000010"	"B.1.177"	2
"2020-09-05"	"E09000010"	"B.1.177.17"	1
"2020-09-05"	"E09000010"	"B.1.177.23"	1
"2020-09-05"	"E09000010"	"B.1.177.3"	1
"2020-09-05"	"E09000010"	"B.1.36.12"	1
"2020-09-05"	"E09000010"	"B.1.36.17"	1
"2020-09-05"	"E09000011"	"B.1.1.311"	1
"2020-09-05"	"E09000011"	"B.1.1.364"	1
"2020-09-05"	"E09000011"	"B.1.1.425"	1
"2020-09-05"	"E09000011"	"B.1.177.57"	4
"2020-09-05"	"E09000011"	"B.1.221"	2
"2020-09-05"	"E09000011"	"B.1.258"	2
"2020-09-05"	"E09000011"	"B.1.258.7"	1
"2020-09-05"	"E09000011"	"B.1.36"	1
"2020-09-05"	"E09000012"	"B.1.1"	2
"2020-09-05"	"E09000012"	"B.1.1.37"	1
"2020-09-05"	"E09000012"	"B.1.1.434"	1
"2020-09-05"	"E09000012"	"B.1.177.14"	1
"2020-09-05"	"E09000012"	"B.1.177.87"	1
"2020-09-05"	"E09000012"	"B.1.218"	1
"2020-09-05"	"E09000012"	"B.1.221"	1
"2020-09-05"	"E09000012"	"B.1.367"	1
"2020-09-05"	"E09000012"	"B.1.505"	1
"2020-09-05"	"E09000013"	"B.1.1.277"	1
"2020-09-05"	"E09000013"	"B.1.1.305"	1
"2020-09-05"	"E09000013"	"B.1.1.37"	1
"2020-09-05"	"E09000013"	"B.1.160"	1
"2020-09-05"	"E09000013"	"B.1.177"	3
"2020-09-05"	"E09000013"	"B.1.177.87"	2
"2020-09-05"	"E09000013"	"B.1.221.1"	1
"2020-09-05"	"E09000013"	"B.1.258"	2
"2020-09-05"	"E09000013"	"B.1.367"	2
"2020-09-05"	"E09000013"	"C.30"	3
"2020-09-05"	"E09000013"	"None"	1
"2020-09-05"	"E09000014"	"AD.2"	1
"2020-09-05"	"E09000014"	"B.1.1"	1
"2020-09-05"	"E09000014"	"B.1.1.189"	1
"2020-09-05"	"E09000014"	"B.1.1.269"	1
"2020-09-05"	"E09000014"	"B.1.1.305"	1
"2020-09-05"	"E09000014"	"B.1.1.37"	1
"2020-09-05"	"E09000014"	"B.1.1.521"	1
"2020-09-05"	"E09000014"	"B.1.160"	7
"2020-09-05"	"E09000014"	"B.1.177.57"	3
"2020-09-05"	"E09000014"	"B.1.221.1"	2
"2020-09-05"	"E09000014"	"B.1.258"	1
"2020-09-05"	"E09000014"	"B.1.36.16"	1
"2020-09-05"	"E09000014"	"B.1.389"	2
"2020-09-05"	"E09000015"	"AD.2"	4
"2020-09-05"	"E09000015"	"B.1.1.311"	2
"2020-09-05"	"E09000015"	"B.1.160"	1
"2020-09-05"	"E09000015"	"B.1.177"	1
"2020-09-05"	"E09000015"	"B.1.177.17"	1
"2020-09-05"	"E09000015"	"B.1.177.82"	3
"2020-09-05"	"E09000015"	"B.1.258"	3
"2020-09-05"	"E09000016"	"AE.1"	1
"2020-09-05"	"E09000016"	"B.1.1"	1
"2020-09-05"	"E09000016"	"B.1.1.303"	2
"2020-09-05"	"E09000016"	"B.1.1.311"	1
"2020-09-05"	"E09000016"	"B.1.1.37"	1
"2020-09-05"	"E09000016"	"B.1.177"	1
"2020-09-05"	"E09000016"	"B.1.177.17"	1
"2020-09-05"	"E09000016"	"B.1.177.57"	8
"2020-09-05"	"E09000016"	"B.1.221"	1
"2020-09-05"	"E09000016"	"B.1.258"	1
"2020-09-05"	"E09000016"	"B.1.36.8"	1
"2020-09-05"	"E09000016"	"B.1.367"	1
"2020-09-05"	"E09000016"	"B.1.610"	2
"2020-09-05"	"E09000017"	"B.1"	4
"2020-09-05"	"E09000017"	"B.1.1.364"	1
"2020-09-05"	"E09000017"	"B.1.160"	1
"2020-09-05"	"E09000017"	"B.1.177"	2
"2020-09-05"	"E09000017"	"B.1.221.1"	1
"2020-09-05"	"E09000017"	"B.1.36.17"	1
"2020-09-05"	"E09000017"	"B.1.389"	5
"2020-09-05"	"E09000017"	"None"	2
"2020-09-05"	"E09000018"	"B.1.1"	2
"2020-09-05"	"E09000018"	"B.1.1.130"	1
"2020-09-05"	"E09000018"	"B.1.1.227"	1
"2020-09-05"	"E09000018"	"B.1.1.305"	1
"2020-09-05"	"E09000018"	"B.1.160"	5
"2020-09-05"	"E09000018"	"B.1.177"	6
"2020-09-05"	"E09000018"	"B.1.177.53"	1
"2020-09-05"	"E09000018"	"B.1.177.57"	1
"2020-09-05"	"E09000018"	"B.1.258"	2
"2020-09-05"	"E09000018"	"B.1.36.12"	6
"2020-09-05"	"E09000018"	"None"	1
"2020-09-05"	"E09000019"	"B.1.1.12"	1
"2020-09-05"	"E09000019"	"B.1.1.44"	1
"2020-09-05"	"E09000019"	"B.1.160"	1
"2020-09-05"	"E09000019"	"B.1.177"	6
"2020-09-05"	"E09000019"	"B.1.258"	1
"2020-09-05"	"E09000019"	"B.1.416"	1
"2020-09-05"	"E09000020"	"B.1.1"	3
"2020-09-05"	"E09000020"	"B.1.1.241"	1
"2020-09-05"	"E09000020"	"B.1.160"	1
"2020-09-05"	"E09000020"	"B.1.177"	3
"2020-09-05"	"E09000020"	"B.1.177.57"	1
"2020-09-05"	"E09000020"	"B.1.258"	1
"2020-09-05"	"E09000020"	"B.1.367"	1
"2020-09-05"	"E09000020"	"C.30"	1
"2020-09-05"	"E09000020"	"C.35"	1
"2020-09-05"	"E09000021"	"B.1"	1
"2020-09-05"	"E09000021"	"B.1.1"	3
"2020-09-05"	"E09000021"	"B.1.160"	2
"2020-09-05"	"E09000021"	"B.1.177"	2
"2020-09-05"	"E09000021"	"B.1.258"	3
"2020-09-05"	"E09000021"	"B.1.36.12"	3
"2020-09-05"	"E09000021"	"None"	1
"2020-09-05"	"E09000022"	"AD.2"	1
"2020-09-05"	"E09000022"	"B.1.1.277"	1
"2020-09-05"	"E09000022"	"B.1.1.311"	1
"2020-09-05"	"E09000022"	"B.1.160"	1
"2020-09-05"	"E09000022"	"B.1.177"	11
"2020-09-05"	"E09000022"	"B.1.177.87"	1
"2020-09-05"	"E09000022"	"B.1.221"	1
"2020-09-05"	"E09000022"	"B.1.367"	2
"2020-09-05"	"E09000022"	"C.35"	2
"2020-09-05"	"E09000022"	"None"	1
"2020-09-05"	"E09000023"	"B.1.1"	4
"2020-09-05"	"E09000023"	"B.1.1.307"	2
"2020-09-05"	"E09000023"	"B.1.1.37"	1
"2020-09-05"	"E09000023"	"B.1.160"	2
"2020-09-05"	"E09000023"	"B.1.177"	3
"2020-09-05"	"E09000023"	"B.1.177.20"	1
"2020-09-05"	"E09000023"	"B.1.177.87"	1
"2020-09-05"	"E09000023"	"B.1.236"	1
"2020-09-05"	"E09000023"	"B.1.258"	1
"2020-09-05"	"E09000024"	"B.1.1"	1
"2020-09-05"	"E09000024"	"B.1.160"	1
"2020-09-05"	"E09000024"	"B.1.177"	1
"2020-09-05"	"E09000024"	"B.1.177.82"	2
"2020-09-05"	"E09000024"	"B.1.221.1"	2
"2020-09-05"	"E09000024"	"B.1.235"	1
"2020-09-05"	"E09000024"	"B.1.258"	2
"2020-09-05"	"E09000024"	"B.1.367"	2
"2020-09-05"	"E09000024"	"B.1.389"	2
"2020-09-05"	"E09000025"	"B.1.1"	4
"2020-09-05"	"E09000025"	"B.1.1.1"	2
"2020-09-05"	"E09000025"	"B.1.1.12"	1
"2020-09-05"	"E09000025"	"B.1.1.305"	2
"2020-09-05"	"E09000025"	"B.1.177"	6
"2020-09-05"	"E09000025"	"B.1.177.57"	1
"2020-09-05"	"E09000025"	"B.1.180"	1
"2020-09-05"	"E09000025"	"B.1.240"	1
"2020-09-05"	"E09000025"	"B.1.36.16"	1
"2020-09-05"	"E09000025"	"B.1.610"	3
"2020-09-05"	"E09000026"	"B.1.1"	5
"2020-09-05"	"E09000026"	"B.1.1.269"	1
"2020-09-05"	"E09000026"	"B.1.1.303"	4
"2020-09-05"	"E09000026"	"B.1.1.4"	6
"2020-09-05"	"E09000026"	"B.1.177"	2
"2020-09-05"	"E09000026"	"B.1.177.57"	3
"2020-09-05"	"E09000026"	"B.1.177.87"	1
"2020-09-05"	"E09000026"	"B.1.221.1"	1
"2020-09-05"	"E09000026"	"B.1.258"	4
"2020-09-05"	"E09000026"	"B.1.258.3"	2
"2020-09-05"	"E09000026"	"B.1.36.16"	1
"2020-09-05"	"E09000026"	"B.1.367"	1
"2020-09-05"	"E09000026"	"B.1.610"	4
"2020-09-05"	"E09000026"	"M.3"	1
"2020-09-05"	"E09000027"	"B.1.1.269"	1
"2020-09-05"	"E09000027"	"B.1.1.37"	1
"2020-09-05"	"E09000027"	"B.1.160"	1
"2020-09-05"	"E09000027"	"B.1.177"	2
"2020-09-05"	"E09000027"	"B.1.221"	1
"2020-09-05"	"E09000027"	"B.1.36.12"	1
"2020-09-05"	"E09000028"	"B.1.1"	1
"2020-09-05"	"E09000028"	"B.1.1.241"	1
"2020-09-05"	"E09000028"	"B.1.1.44"	1
"2020-09-05"	"E09000028"	"B.1.160"	1
"2020-09-05"	"E09000028"	"B.1.177"	6
"2020-09-05"	"E09000028"	"B.1.177.19"	1
"2020-09-05"	"E09000028"	"B.1.235"	1
"2020-09-05"	"E09000029"	"AD.2"	1
"2020-09-05"	"E09000029"	"B.1"	1
"2020-09-05"	"E09000029"	"B.1.1.269"	1
"2020-09-05"	"E09000029"	"B.1.1.307"	2
"2020-09-05"	"E09000029"	"B.1.177.19"	1
"2020-09-05"	"E09000029"	"B.1.367"	1
"2020-09-05"	"E09000029"	"None"	1
"2020-09-05"	"E09000030"	"AD.2"	1
"2020-09-05"	"E09000030"	"B.1"	1
"2020-09-05"	"E09000030"	"B.1.1"	1
"2020-09-05"	"E09000030"	"B.1.1.12"	5
"2020-09-05"	"E09000030"	"B.1.1.311"	1
"2020-09-05"	"E09000030"	"B.1.1.37"	1
"2020-09-05"	"E09000030"	"B.1.177"	2
"2020-09-05"	"E09000030"	"B.1.215"	1
"2020-09-05"	"E09000030"	"B.1.258"	2
"2020-09-05"	"E09000030"	"B.1.367"	1
"2020-09-05"	"E09000030"	"B.1.467"	1
"2020-09-05"	"E09000031"	"B.1.1"	2
"2020-09-05"	"E09000031"	"B.1.1.1"	4
"2020-09-05"	"E09000031"	"B.1.1.12"	1
"2020-09-05"	"E09000031"	"B.1.1.37"	1
"2020-09-05"	"E09000031"	"B.1.160"	1
"2020-09-05"	"E09000031"	"B.1.177.57"	1
"2020-09-05"	"E09000031"	"B.1.36.17"	1
"2020-09-05"	"E09000031"	"None"	1
"2020-09-05"	"E09000032"	"AD.2"	1
"2020-09-05"	"E09000032"	"B.1"	1
"2020-09-05"	"E09000032"	"B.1.1"	1
"2020-09-05"	"E09000032"	"B.1.1.303"	1
"2020-09-05"	"E09000032"	"B.1.1.37"	1
"2020-09-05"	"E09000032"	"B.1.1.70"	3
"2020-09-05"	"E09000032"	"B.1.160"	1
"2020-09-05"	"E09000032"	"B.1.177"	9
"2020-09-05"	"E09000032"	"B.1.177.8"	1
"2020-09-05"	"E09000032"	"B.1.221"	1
"2020-09-05"	"E09000032"	"B.1.258"	2
"2020-09-05"	"E09000033"	"B.1.1.1"	1
"2020-09-05"	"E09000033"	"B.1.1.218"	1
"2020-09-05"	"E09000033"	"B.1.1.58"	1
"2020-09-05"	"E09000033"	"B.1.160"	1
"2020-09-05"	"E09000033"	"B.1.177"	4
"2020-09-05"	"E09000033"	"B.1.367"	1
"2020-09-05"	"E09000033"	"B.1.438"	2
"2020-09-05"	"E09000033"	"None"	3
"2020-09-12"	"E06000001"	"B.1.1.37"	2
"2020-09-12"	"E06000001"	"B.1.177"	11
"2020-09-12"	"E06000002"	"B.1.1.307"	2
"2020-09-12"	"E06000002"	"B.1.1.309"	2
"2020-09-12"	"E06000002"	"B.1.1.37"	2
"2020-09-12"	"E06000002"	"B.1.177"	8
"2020-09-12"	"E06000002"	"C.35"	1
"2020-09-12"	"E06000003"	"B.1.1.1"	1
"2020-09-12"	"E06000003"	"B.1.1.269"	2
"2020-09-12"	"E06000003"	"B.1.1.39"	1
"2020-09-12"	"E06000003"	"B.1.177"	1
"2020-09-12"	"E06000003"	"B.1.36.29"	1
"2020-09-12"	"E06000004"	"AD.2"	1
"2020-09-12"	"E06000004"	"B.1.1.1"	2
"2020-09-12"	"E06000004"	"B.1.1.309"	6
"2020-09-12"	"E06000004"	"B.1.1.37"	1
"2020-09-12"	"E06000004"	"B.1.1.39"	1
"2020-09-12"	"E06000004"	"B.1.177"	2
"2020-09-12"	"E06000005"	"B.1.1.37"	1
"2020-09-12"	"E06000005"	"B.1.160"	1
"2020-09-12"	"E06000005"	"B.1.471"	1
"2020-09-12"	"E06000005"	"C.35"	1
"2020-09-12"	"E06000006"	"B.1.1"	1
"2020-09-12"	"E06000006"	"B.1.1.1"	1
"2020-09-12"	"E06000006"	"B.1.1.311"	1
"2020-09-12"	"E06000006"	"B.1.1.44"	1
"2020-09-12"	"E06000006"	"B.1.177"	11
"2020-09-12"	"E06000007"	"B.1.1"	1
"2020-09-12"	"E06000007"	"B.1.1.1"	1
"2020-09-12"	"E06000007"	"B.1.1.286"	1
"2020-09-12"	"E06000007"	"B.1.1.311"	4
"2020-09-12"	"E06000007"	"B.1.1.44"	15
"2020-09-12"	"E06000007"	"B.1.177"	9
"2020-09-12"	"E06000007"	"B.1.177.57"	1
"2020-09-12"	"E06000007"	"B.1.177.81"	1
"2020-09-12"	"E06000007"	"B.1.389"	2
"2020-09-12"	"E06000007"	"W.3"	1
"2020-09-12"	"E06000008"	"B.1.1.311"	3
"2020-09-12"	"E06000008"	"B.1.1.51"	1
"2020-09-12"	"E06000008"	"B.1.177"	1
"2020-09-12"	"E06000008"	"B.1.258.3"	6
"2020-09-12"	"E06000008"	"B.1.36.17"	2
"2020-09-12"	"E06000008"	"B.1.610"	3
"2020-09-12"	"E06000009"	"AD.2"	1
"2020-09-12"	"E06000009"	"B.1.177.4"	2
"2020-09-12"	"E06000010"	"B.1.1"	1
"2020-09-12"	"E06000010"	"B.1.1.253"	1
