"areaCode","areaName","areaType","date","age","VaccineRegisterPopulationByVaccinationDate","cumPeopleVaccinatedCompleteByVaccinationDate","newPeopleVaccinatedCompleteByVaccinationDate","cumPeopleVaccinatedFirstDoseByVaccinationDate","newPeopleVaccinatedFirstDoseByVaccinationDate","cumPeopleVaccinatedSecondDoseByVaccinationDate","newPeopleVaccinatedSecondDoseByVaccinationDate","cumVaccinationFirstDoseUptakeByVaccinationDatePercentage","cumVaccinationCompleteCoverageByVaccinationDatePercentage","cumVaccinationSecondDoseUptakeByVaccinationDatePercentage"
"E92000001","England","nation","2021-05-27","30_34",4816149,692595,13428,1590873,78468,692595,13428,33,14.4,14.4
"E92000001","England","nation","2021-05-27","35_39",4577399,782616,15704,2368149,82738,782616,15704,51.7,17.1,17.1
"E92000001","England","nation","2021-05-27","40_44",4203330,908761,20925,2881830,16664,908761,20925,68.6,21.6,21.6
"E92000001","England","nation","2021-05-27","45_49",3990390,1116406,31289,3059014,8144,1116406,31289,76.7,28,28
"E92000001","England","nation","2021-05-27","50_54",4243493,1892693,91379,3551286,4126,1892693,91379,83.7,44.6,44.6
"E92000001","England","nation","2021-05-27","55_59",4117987,2075675,77625,3573800,7688,2075675,77625,86.8,50.4,50.4
"E92000001","England","nation","2021-05-27","60_64",3506304,2381343,66438,3122519,9175,2381343,66438,89.1,67.9,67.9
"E92000001","England","nation","2021-05-27","65_69",2918584,2496166,13420,2668229,1478,2496166,13420,91.4,85.5,85.5
"E92000001","England","nation","2021-05-27","70_74",2860450,2620746,3195,2686874,409,2620746,3195,93.9,91.6,91.6
"E92000001","England","nation","2021-05-27","75_79",2155056,2010926,1486,2050837,193,2010926,1486,95.2,93.3,93.3
"E92000001","England","nation","2021-05-27","80_84",1437161,1338221,921,1370030,143,1338221,921,95.3,93.1,93.1
"E92000001","England","nation","2021-05-27","85_89",885995,822025,606,845033,60,822025,606,95.4,92.8,92.8
"E92000001","England","nation","2021-05-27","90+",499919,453826,470,469219,44,453826,470,93.9,90.8,90.8
"E92000001","England","nation","2021-05-26","12_15",2879525,213,4,501,5,213,4,0,0,0
"E92000001","England","nation","2021-05-26","16_17",1369364,28730,769,60114,693,28730,769,4.4,2.1,2.1
"E92000001","England","nation","2021-05-26","18_24",5331859,485665,9875,926431,13073,485665,9875,17.4,9.1,9.1
"E92000001","England","nation","2021-05-26","25_29",4505879,558288,10211,1021178,16999,558288,10211,22.7,12.4,12.4
"E92000001","England","nation","2021-05-26","30_34",4816149,679167,13026,1512405,70507,679167,13026,31.4,14.1,14.1
"E92000001","England","nation","2021-05-26","35_39",4577399,766912,15492,2285411,76706,766912,15492,49.9,16.8,16.8
"E92000001","England","nation","2021-05-26","40_44",4203330,887836,19770,2865166,16168,887836,19770,68.2,21.1,21.1
"E92000001","England","nation","2021-05-26","45_49",3990390,1085117,28790,3050870,7166,1085117,28790,76.5,27.2,27.2
"E92000001","England","nation","2021-05-26","50_54",4243493,1801314,89053,3547160,2865,1801314,89053,83.6,42.4,42.4
"E92000001","England","nation","2021-05-26","55_59",4117987,1998050,79899,3566112,2534,1998050,79899,86.6,48.5,48.5
"E92000001","England","nation","2021-05-26","60_64",3506304,2314905,78486,3113344,1527,2314905,78486,88.8,66,66
"E92000001","England","nation","2021-05-26","65_69",2918584,2482746,15104,2666751,609,2482746,15104,91.4,85.1,85.1
"E92000001","England","nation","2021-05-26","70_74",2860450,2617551,3214,2686465,330,2617551,3214,93.9,91.5,91.5
"E92000001","England","nation","2021-05-26","75_79",2155056,2009440,1596,2050644,156,2009440,1596,95.2,93.2,93.2
"E92000001","England","nation","2021-05-26","80_84",1437161,1337300,916,1369887,120,1337300,916,95.3,93.1,93.1
"E92000001","England","nation","2021-05-26","85_89",885995,821419,699,844973,64,821419,699,95.4,92.7,92.7
"E92000001","England","nation","2021-05-26","90+",499919,453356,517,469175,45,453356,517,93.9,90.7,90.7
"E92000001","England","nation","2021-05-25","12_15",2879525,209,3,496,4,209,3,0,0,0
"E92000001","England","nation","2021-05-25","16_17",1369364,27961,550,59421,419,27961,550,4.3,2,2
"E92000001","England","nation","2021-05-25","18_24",5331859,475790,8736,913358,8195,475790,8736,17.1,8.9,8.9
"E92000001","England","nation","2021-05-25","25_29",4505879,548077,8736,1004179,11516,548077,8736,22.3,12.2,12.2
"E92000001","England","nation","2021-05-25","30_34",4816149,666141,11315,1441898,44457,666141,11315,29.9,13.8,13.8
"E92000001","England","nation","2021-05-25","35_39",4577399,751420,13591,2208705,64114,751420,13591,48.3,16.4,16.4
"E92000001","England","nation","2021-05-25","40_44",4203330,868066,17710,2848998,16576,868066,17710,67.8,20.7,20.7
"E92000001","England","nation","2021-05-25","45_49",3990390,1056327,24216,3043704,6599,1056327,24216,76.3,26.5,26.5
"E92000001","England","nation","2021-05-25","50_54",4243493,1712261,73437,3544295,2573,1712261,73437,83.5,40.4,40.4
"E92000001","England","nation","2021-05-25","55_59",4117987,1918151,69057,3563578,2175,1918151,69057,86.5,46.6,46.6
"E92000001","England","nation","2021-05-25","60_64",3506304,2236419,75544,3111817,1327,2236419,75544,88.7,63.8,63.8
"E92000001","England","nation","2021-05-25","65_69",2918584,2467642,14306,2666142,600,2467642,14306,91.4,84.5,84.5
"E92000001","England","nation","2021-05-25","70_74",2860450,2614337,2902,2686135,297,2614337,2902,93.9,91.4,91.4
"E92000001","England","nation","2021-05-25","75_79",2155056,2007844,1380,2050488,157,2007844,1380,95.1,93.2,93.2
"E92000001","England","nation","2021-05-25","80_84",1437161,1336384,817,1369767,91,1336384,817,95.3,93,93
"E92000001","England","nation","2021-05-25","85_89",885995,820720,607,844909,55,820720,607,95.4,92.6,92.6
"E92000001","England","nation","2021-05-25","90+",499919,452839,453,469130,33,452839,453,93.8,90.6,90.6
"E92000001","England","nation","2021-05-24","12_15",2879525,206,1,492,9,206,1,0,0,0
"E92000001","England","nation","2021-05-24","16_17",1369364,27411,188,59002,106,27411,188,4.3,2,2
"E92000001","England","nation","2021-05-24","18_24",5331859,467054,6323,905163,2909,467054,6323,17,8.8,8.8
"E92000001","England","nation","2021-05-24","25_29",4505879,539341,7098,992663,2612,539341,7098,22,12,12
"E92000001","England","nation","2021-05-24","30_34",4816149,654826,9308,1397441,17129,654826,9308,29,13.6,13.6
"E92000001","England","nation","2021-05-24","35_39",4577399,737829,11306,2144591,41452,737829,11306,46.9,16.1,16.1
"E92000001","England","nation","2021-05-24","40_44",4203330,850356,13746,2832422,13842,850356,13746,67.4,20.2,20.2
"E92000001","England","nation","2021-05-24","45_49",3990390,1032111,18052,3037105,5600,1032111,18052,76.1,25.9,25.9
"E92000001","England","nation","2021-05-24","50_54",4243493,1638824,50495,3541722,1820,1638824,50495,83.5,38.6,38.6
"E92000001","England","nation","2021-05-24","55_59",4117987,1849094,52878,3561403,1371,1849094,52878,86.5,44.9,44.9
"E92000001","England","nation","2021-05-24","60_64",3506304,2160875,71347,3110490,913,2160875,71347,88.7,61.6,61.6
"E92000001","England","nation","2021-05-24","65_69",2918584,2453336,13961,2665542,351,2453336,13961,91.3,84.1,84.1
"E92000001","England","nation","2021-05-24","70_74",2860450,2611435,2112,2685838,144,2611435,2112,93.9,91.3,91.3
"E92000001","England","nation","2021-05-24","75_79",2155056,2006464,925,2050331,93,2006464,925,95.1,93.1,93.1
"E92000001","England","nation","2021-05-24","80_84",1437161,1335567,559,1369676,43,1335567,559,95.3,92.9,92.9
"E92000001","England","nation","2021-05-24","85_89",885995,820113,341,844854,27,820113,341,95.4,92.6,92.6
"E92000001","England","nation","2021-05-24","90+",499919,452386,257,469097,20,452386,257,93.8,90.5,90.5
"E92000001","England","nation","2021-05-23","12_15",2879525,205,1,483,3,205,1,0,0,0
"E92000001","England","nation","2021-05-23","16_17",1369364,27223,188,58896,288,27223,188,4.3,2,2
"E92000001","England","nation","2021-05-23","18_24",5331859,460731,5824,902254,5166,460731,5824,16.9,8.6,8.6
"E92000001","England","nation","2021-05-23","25_29",4505879,532243,6084,990051,4966,532243,6084,22,11.8,11.8
"E92000001","England","nation","2021-05-23","30_34",4816149,645518,8153,1380312,19178,645518,8153,28.7,13.4,13.4
"E92000001","England","nation","2021-05-23","35_39",4577399,726523,9815,2103139,49845,726523,9815,45.9,15.9,15.9
"E92000001","England","nation","2021-05-23","40_44",4203330,836610,12362,2818580,14809,836610,12362,67.1,19.9,19.9
"E92000001","England","nation","2021-05-23","45_49",3990390,1014059,18261,3031505,5788,1014059,18261,76,25.4,25.4
"E92000001","England","nation","2021-05-23","50_54",4243493,1588329,48130,3539902,1785,1588329,48130,83.4,37.4,37.4
"E92000001","England","nation","2021-05-23","55_59",4117987,1796216,44342,3560032,1278,1796216,44342,86.5,43.6,43.6
"E92000001","England","nation","2021-05-23","60_64",3506304,2089528,54072,3109577,814,2089528,54072,88.7,59.6,59.6
"E92000001","England","nation","2021-05-23","65_69",2918584,2439375,10583,2665191,283,2439375,10583,91.3,83.6,83.6
"E92000001","England","nation","2021-05-23","70_74",2860450,2609323,1423,2685694,114,2609323,1423,93.9,91.2,91.2
"E92000001","England","nation","2021-05-23","75_79",2155056,2005539,613,2050238,64,2005539,613,95.1,93.1,93.1
"E92000001","England","nation","2021-05-23","80_84",1437161,1335008,283,1369633,28,1335008,283,95.3,92.9,92.9
"E92000001","England","nation","2021-05-23","85_89",885995,819772,183,844827,16,819772,183,95.4,92.5,92.5
"E92000001","England","nation","2021-05-23","90+",499919,452129,128,469077,13,452129,128,93.8,90.4,90.4
"E92000001","England","nation","2021-05-22","12_15",2879525,204,8,480,8,204,8,0,0,0
"E92000001","England","nation","2021-05-22","16_17",1369364,27035,579,58608,589,27035,579,4.3,2,2
"E92000001","England","nation","2021-05-22","18_24",5331859,454907,15523,897088,8889,454907,15523,16.8,8.5,8.5
"E92000001","England","nation","2021-05-22","25_29",4505879,526159,15881,985085,9721,526159,15881,21.9,11.7,11.7
"E92000001","England","nation","2021-05-22","30_34",4816149,637365,20806,1361134,30751,637365,20806,28.3,13.2,13.2
"E92000001","England","nation","2021-05-22","35_39",4577399,716708,25548,2053294,83848,716708,25548,44.9,15.7,15.7
"E92000001","England","nation","2021-05-22","40_44",4203330,824248,31977,2803771,30785,824248,31977,66.7,19.6,19.6
"E92000001","England","nation","2021-05-22","45_49",3990390,995798,43615,3025717,12438,995798,43615,75.8,25,25
"E92000001","England","nation","2021-05-22","50_54",4243493,1540199,120233,3538117,3704,1540199,120233,83.4,36.3,36.3
"E92000001","England","nation","2021-05-22","55_59",4117987,1751874,105202,3558754,2455,1751874,105202,86.4,42.5,42.5
"E92000001","England","nation","2021-05-22","60_64",3506304,2035456,105839,3108763,1745,2035456,105839,88.7,58.1,58.1
"E92000001","England","nation","2021-05-22","65_69",2918584,2428792,28774,2664908,660,2428792,28774,91.3,83.2,83.2
"E92000001","England","nation","2021-05-22","70_74",2860450,2607900,5239,2685580,280,2607900,5239,93.9,91.2,91.2
"E92000001","England","nation","2021-05-22","75_79",2155056,2004926,1902,2050174,144,2004926,1902,95.1,93,93
"E92000001","England","nation","2021-05-22","80_84",1437161,1334725,884,1369605,77,1334725,884,95.3,92.9,92.9
"E92000001","England","nation","2021-05-22","85_89",885995,819589,565,844811,44,819589,565,95.4,92.5,92.5
"E92000001","England","nation","2021-05-22","90+",499919,452001,312,469064,14,452001,312,93.8,90.4,90.4
"E92000001","England","nation","2021-05-21","12_15",2879525,196,6,472,5,196,6,0,0,0
"E92000001","England","nation","2021-05-21","16_17",1369364,26456,752,58019,687,26456,752,4.2,1.9,1.9
"E92000001","England","nation","2021-05-21","18_24",5331859,439384,10868,888199,9103,439384,10868,16.7,8.2,8.2
"E92000001","England","nation","2021-05-21","25_29",4505879,510278,12188,975364,11196,510278,12188,21.6,11.3,11.3
"E92000001","England","nation","2021-05-21","30_34",4816149,616559,15824,1330383,28085,616559,15824,27.6,12.8,12.8
"E92000001","England","nation","2021-05-21","35_39",4577399,691160,19155,1969446,92797,691160,19155,43,15.1,15.1
"E92000001","England","nation","2021-05-21","40_44",4203330,792271,23960,2772986,31198,792271,23960,66,18.8,18.8
"E92000001","England","nation","2021-05-21","45_49",3990390,952183,29777,3013279,11920,952183,29777,75.5,23.9,23.9
"E92000001","England","nation","2021-05-21","50_54",4243493,1419966,70566,3534413,3471,1419966,70566,83.3,33.5,33.5
"E92000001","England","nation","2021-05-21","55_59",4117987,1646672,66685,3556299,2329,1646672,66685,86.4,40,40
"E92000001","England","nation","2021-05-21","60_64",3506304,1929617,87419,3107018,1468,1929617,87419,88.6,55,55
"E92000001","England","nation","2021-05-21","65_69",2918584,2400018,25975,2664248,603,2400018,25975,91.3,82.2,82.2
"E92000001","England","nation","2021-05-21","70_74",2860450,2602661,4423,2685300,303,2602661,4423,93.9,91,91
"E92000001","England","nation","2021-05-21","75_79",2155056,2003024,1799,2050030,179,2003024,1799,95.1,92.9,92.9
"E92000001","England","nation","2021-05-21","80_84",1437161,1333841,1017,1369528,107,1333841,1017,95.3,92.8,92.8
"E92000001","England","nation","2021-05-21","85_89",885995,819024,692,844767,58,819024,692,95.3,92.4,92.4
"E92000001","England","nation","2021-05-21","90+",499919,451689,500,469050,30,451689,500,93.8,90.4,90.4
"E92000001","England","nation","2021-05-20","12_15",2879525,190,5,467,7,190,5,0,0,0
"E92000001","England","nation","2021-05-20","16_17",1369364,25704,883,57332,976,25704,883,4.2,1.9,1.9
"E92000001","England","nation","2021-05-20","18_24",5331859,428516,10999,879096,12897,428516,10999,16.5,8,8
"E92000001","England","nation","2021-05-20","25_29",4505879,498090,11555,964168,17206,498090,11555,21.4,11.1,11.1
"E92000001","England","nation","2021-05-20","30_34",4816149,600735,15298,1302298,37345,600735,15298,27,12.5,12.5
"E92000001","England","nation","2021-05-20","35_39",4577399,672005,18906,1876649,112826,672005,18906,41,14.7,14.7
"E92000001","England","nation","2021-05-20","40_44",4203330,768311,22358,2741788,34853,768311,22358,65.2,18.3,18.3
"E92000001","England","nation","2021-05-20","45_49",3990390,922406,27925,3001359,12974,922406,27925,75.2,23.1,23.1
"E92000001","England","nation","2021-05-20","50_54",4243493,1349400,68396,3530942,4015,1349400,68396,83.2,31.8,31.8
"E92000001","England","nation","2021-05-20","55_59",4117987,1579987,65576,3553970,2777,1579987,65576,86.3,38.4,38.4
"E92000001","England","nation","2021-05-20","60_64",3506304,1842198,87985,3105550,2051,1842198,87985,88.6,52.5,52.5
"E92000001","England","nation","2021-05-20","65_69",2918584,2374043,29666,2663645,825,2374043,29666,91.3,81.3,81.3
"E92000001","England","nation","2021-05-20","70_74",2860450,2598238,5219,2684997,352,2598238,5219,93.9,90.8,90.8
"E92000001","England","nation","2021-05-20","75_79",2155056,2001225,2073,2049851,243,2001225,2073,95.1,92.9,92.9
"E92000001","England","nation","2021-05-20","80_84",1437161,1332824,1105,1369421,148,1332824,1105,95.3,92.7,92.7
"E92000001","England","nation","2021-05-20","85_89",885995,818332,816,844709,75,818332,816,95.3,92.4,92.4
"E92000001","England","nation","2021-05-20","90+",499919,451189,596,469020,42,451189,596,93.8,90.3,90.3
"E92000001","England","nation","2021-05-19","12_15",2879525,185,2,460,6,185,2,0,0,0
"E92000001","England","nation","2021-05-19","16_17",1369364,24821,908,56356,995,24821,908,4.1,1.8,1.8
"E92000001","England","nation","2021-05-19","18_24",5331859,417517,9398,866199,14486,417517,9398,16.2,7.8,7.8
"E92000001","England","nation","2021-05-19","25_29",4505879,486535,9813,946962,16015,486535,9813,21,10.8,10.8
"E92000001","England","nation","2021-05-19","30_34",4816149,585437,12772,1264953,39063,585437,12772,26.3,12.2,12.2
"E92000001","England","nation","2021-05-19","35_39",4577399,653099,15423,1763823,111876,653099,15423,38.5,14.3,14.3
"E92000001","England","nation","2021-05-19","40_44",4203330,745953,18489,2706935,36272,745953,18489,64.4,17.7,17.7
"E92000001","England","nation","2021-05-19","45_49",3990390,894481,22957,2988385,13227,894481,22957,74.9,22.4,22.4
"E92000001","England","nation","2021-05-19","50_54",4243493,1281004,50576,3526927,3954,1281004,50576,83.1,30.2,30.2
"E92000001","England","nation","2021-05-19","55_59",4117987,1514411,55798,3551193,2561,1514411,55798,86.2,36.8,36.8
"E92000001","England","nation","2021-05-19","60_64",3506304,1754213,74699,3103499,1630,1754213,74699,88.5,50,50
"E92000001","England","nation","2021-05-19","65_69",2918584,2344377,28338,2662820,767,2344377,28338,91.2,80.3,80.3
"E92000001","England","nation","2021-05-19","70_74",2860450,2593019,4987,2684645,373,2593019,4987,93.9,90.7,90.7
"E92000001","England","nation","2021-05-19","75_79",2155056,1999152,2115,2049608,226,1999152,2115,95.1,92.8,92.8
"E92000001","England","nation","2021-05-19","80_84",1437161,1331719,1135,1369273,127,1331719,1135,95.3,92.7,92.7
"E92000001","England","nation","2021-05-19","85_89",885995,817516,881,844634,68,817516,881,95.3,92.3,92.3
"E92000001","England","nation","2021-05-19","90+",499919,450593,705,468978,49,450593,705,93.8,90.1,90.1
"E92000001","England","nation","2021-05-18","12_15",2879525,183,2,454,2,183,2,0,0,0
"E92000001","England","nation","2021-05-18","16_17",1369364,23913,595,55361,630,23913,595,4,1.7,1.7
"E92000001","England","nation","2021-05-18","18_24",5331859,408119,7067,851713,8006,408119,7067,16,7.7,7.7
"E92000001","England","nation","2021-05-18","25_29",4505879,476722,7981,930947,10324,476722,7981,20.7,10.6,10.6
"E92000001","England","nation","2021-05-18","30_34",4816149,572665,10707,1225890,23155,572665,10707,25.5,11.9,11.9
"E92000001","England","nation","2021-05-18","35_39",4577399,637676,13345,1651947,66045,637676,13345,36.1,13.9,13.9
"E92000001","England","nation","2021-05-18","40_44",4203330,727464,15337,2670663,30560,727464,15337,63.5,17.3,17.3
"E92000001","England","nation","2021-05-18","45_49",3990390,871524,19202,2975158,11421,871524,19202,74.6,21.8,21.8
"E92000001","England","nation","2021-05-18","50_54",4243493,1230428,40509,3522973,2940,1230428,40509,83,29,29
"E92000001","England","nation","2021-05-18","55_59",4117987,1458613,47120,3548632,2077,1458613,47120,86.2,35.4,35.4
"E92000001","England","nation","2021-05-18","60_64",3506304,1679514,65783,3101869,1200,1679514,65783,88.5,47.9,47.9
"E92000001","England","nation","2021-05-18","65_69",2918584,2316039,30481,2662053,589,2316039,30481,91.2,79.4,79.4
"E92000001","England","nation","2021-05-18","70_74",2860450,2588032,4934,2684272,255,2588032,4934,93.8,90.5,90.5
"E92000001","England","nation","2021-05-18","75_79",2155056,1997037,1967,2049382,141,1997037,1967,95.1,92.7,92.7
"E92000001","England","nation","2021-05-18","80_84",1437161,1330584,977,1369146,88,1330584,977,95.3,92.6,92.6
"E92000001","England","nation","2021-05-18","85_89",885995,816635,754,844566,55,816635,754,95.3,92.2,92.2
"E92000001","England","nation","2021-05-18","90+",499919,449888,577,468929,39,449888,577,93.8,90,90
"E92000001","England","nation","2021-05-17","12_15",2879525,181,1,452,1,181,1,0,0,0
"E92000001","England","nation","2021-05-17","16_17",1369364,23318,216,54731,348,23318,216,4,1.7,1.7
"E92000001","England","nation","2021-05-17","18_24",5331859,401052,5508,843707,3145,401052,5508,15.8,7.5,7.5
"E92000001","England","nation","2021-05-17","25_29",4505879,468741,6070,920623,3683,468741,6070,20.4,10.4,10.4
"E92000001","England","nation","2021-05-17","30_34",4816149,561958,8237,1202735,6620,561958,8237,25,11.7,11.7
"E92000001","England","nation","2021-05-17","35_39",4577399,624331,10166,1585902,28567,624331,10166,34.6,13.6,13.6
"E92000001","England","nation","2021-05-17","40_44",4203330,712127,11872,2640103,26046,712127,11872,62.8,16.9,16.9
"E92000001","England","nation","2021-05-17","45_49",3990390,852322,13817,2963737,8981,852322,13817,74.3,21.4,21.4
"E92000001","England","nation","2021-05-17","50_54",4243493,1189919,26365,3520033,2004,1189919,26365,83,28,28
"E92000001","England","nation","2021-05-17","55_59",4117987,1411493,33838,3546555,1366,1411493,33838,86.1,34.3,34.3
"E92000001","England","nation","2021-05-17","60_64",3506304,1613731,50649,3100669,784,1613731,50649,88.4,46,46
"E92000001","England","nation","2021-05-17","65_69",2918584,2285558,28256,2661464,371,2285558,28256,91.2,78.3,78.3
"E92000001","England","nation","2021-05-17","70_74",2860450,2583098,3805,2684017,151,2583098,3805,93.8,90.3,90.3
"E92000001","England","nation","2021-05-17","75_79",2155056,1995070,1394,2049241,99,1995070,1394,95.1,92.6,92.6
"E92000001","England","nation","2021-05-17","80_84",1437161,1329607,714,1369058,68,1329607,714,95.3,92.5,92.5
"E92000001","England","nation","2021-05-17","85_89",885995,815881,512,844511,33,815881,512,95.3,92.1,92.1
"E92000001","England","nation","2021-05-17","90+",499919,449311,418,468890,18,449311,418,93.8,89.9,89.9
"E92000001","England","nation","2021-05-16","12_15",2879525,180,1,451,3,180,1,0,0,0
"E92000001","England","nation","2021-05-16","16_17",1369364,23102,332,54383,808,23102,332,4,1.7,1.7
"E92000001","England","nation","2021-05-16","18_24",5331859,395544,5302,840562,5684,395544,5302,15.8,7.4,7.4
"E92000001","England","nation","2021-05-16","25_29",4505879,462671,5495,916940,6887,462671,5495,20.3,10.3,10.3
"E92000001","England","nation","2021-05-16","30_34",4816149,553721,7313,1196115,12117,553721,7313,24.8,11.5,11.5
"E92000001","England","nation","2021-05-16","35_39",4577399,614165,8820,1557335,37591,614165,8820,34,13.4,13.4
"E92000001","England","nation","2021-05-16","40_44",4203330,700255,10401,2614057,31224,700255,10401,62.2,16.7,16.7
"E92000001","England","nation","2021-05-16","45_49",3990390,838505,12215,2954756,10388,838505,12215,74,21,21
"E92000001","England","nation","2021-05-16","50_54",4243493,1163554,21665,3518029,2160,1163554,21665,82.9,27.4,27.4
"E92000001","England","nation","2021-05-16","55_59",4117987,1377655,21621,3545189,1043,1377655,21621,86.1,33.5,33.5
"E92000001","England","nation","2021-05-16","60_64",3506304,1563082,36233,3099885,627,1563082,36233,88.4,44.6,44.6
"E92000001","England","nation","2021-05-16","65_69",2918584,2257302,21662,2661093,283,2257302,21662,91.2,77.3,77.3
"E92000001","England","nation","2021-05-16","70_74",2860450,2579293,2613,2683866,119,2579293,2613,93.8,90.2,90.2
"E92000001","England","nation","2021-05-16","75_79",2155056,1993676,855,2049142,65,1993676,855,95.1,92.5,92.5
"E92000001","England","nation","2021-05-16","80_84",1437161,1328893,377,1368990,42,1328893,377,95.3,92.5,92.5
"E92000001","England","nation","2021-05-16","85_89",885995,815369,259,844478,16,815369,259,95.3,92,92
"E92000001","England","nation","2021-05-16","90+",499919,448893,137,468872,12,448893,137,93.8,89.8,89.8
"E92000001","England","nation","2021-05-15","12_15",2879525,179,6,448,10,179,6,0,0,0
"E92000001","England","nation","2021-05-15","16_17",1369364,22770,1470,53575,1125,22770,1470,3.9,1.7,1.7
"E92000001","England","nation","2021-05-15","18_24",5331859,390242,12431,834878,9030,390242,12431,15.7,7.3,7.3
"E92000001","England","nation","2021-05-15","25_29",4505879,457176,12848,910053,11721,457176,12848,20.2,10.1,10.1
"E92000001","England","nation","2021-05-15","30_34",4816149,546408,16894,1183998,23432,546408,16894,24.6,11.3,11.3
"E92000001","England","nation","2021-05-15","35_39",4577399,605345,20606,1519744,74299,605345,20606,33.2,13.2,13.2
"E92000001","England","nation","2021-05-15","40_44",4203330,689854,24619,2582833,63149,689854,24619,61.4,16.4,16.4
"E92000001","England","nation","2021-05-15","45_49",3990390,826290,29947,2944368,21861,826290,29947,73.8,20.7,20.7
"E92000001","England","nation","2021-05-15","50_54",4243493,1141889,51757,3515869,4530,1141889,51757,82.9,26.9,26.9
"E92000001","England","nation","2021-05-15","55_59",4117987,1356034,56878,3544146,2341,1356034,56878,86.1,32.9,32.9
"E92000001","England","nation","2021-05-15","60_64",3506304,1526849,72504,3099258,1514,1526849,72504,88.4,43.5,43.5
"E92000001","England","nation","2021-05-15","65_69",2918584,2235640,45263,2660810,640,2235640,45263,91.2,76.6,76.6
"E92000001","England","nation","2021-05-15","70_74",2860450,2576680,7311,2683747,361,2576680,7311,93.8,90.1,90.1
"E92000001","England","nation","2021-05-15","75_79",2155056,1992821,2521,2049077,163,1992821,2521,95.1,92.5,92.5
"E92000001","England","nation","2021-05-15","80_84",1437161,1328516,1164,1368948,67,1328516,1164,95.3,92.4,92.4
"E92000001","England","nation","2021-05-15","85_89",885995,815110,781,844462,45,815110,781,95.3,92,92
"E92000001","England","nation","2021-05-15","90+",499919,448756,436,468860,24,448756,436,93.8,89.8,89.8
"E92000001","England","nation","2021-05-14","12_15",2879525,173,5,438,9,173,5,0,0,0
"E92000001","England","nation","2021-05-14","16_17",1369364,21300,1566,52450,880,21300,1566,3.8,1.6,1.6
"E92000001","England","nation","2021-05-14","18_24",5331859,377811,11456,825848,8687,377811,11456,15.5,7.1,7.1
"E92000001","England","nation","2021-05-14","25_29",4505879,444328,11878,898332,10005,444328,11878,19.9,9.9,9.9
"E92000001","England","nation","2021-05-14","30_34",4816149,529514,15606,1160566,19249,529514,15606,24.1,11,11
"E92000001","England","nation","2021-05-14","35_39",4577399,584739,18828,1445445,66406,584739,18828,31.6,12.8,12.8
"E92000001","England","nation","2021-05-14","40_44",4203330,665235,22593,2519684,57533,665235,22593,59.9,15.8,15.8
"E92000001","England","nation","2021-05-14","45_49",3990390,796343,26955,2922507,19111,796343,26955,73.2,20,20
"E92000001","England","nation","2021-05-14","50_54",4243493,1090132,42662,3511339,3936,1090132,42662,82.7,25.7,25.7
"E92000001","England","nation","2021-05-14","55_59",4117987,1299156,50409,3541805,2123,1299156,50409,86,31.5,31.5
"E92000001","England","nation","2021-05-14","60_64",3506304,1454345,71243,3097744,1348,1454345,71243,88.3,41.5,41.5
"E92000001","England","nation","2021-05-14","65_69",2918584,2190377,53977,2660170,657,2190377,53977,91.1,75,75
"E92000001","England","nation","2021-05-14","70_74",2860450,2569369,8934,2683386,307,2569369,8934,93.8,89.8,89.8
"E92000001","England","nation","2021-05-14","75_79",2155056,1990300,3126,2048914,204,1990300,3126,95.1,92.4,92.4
"E92000001","England","nation","2021-05-14","80_84",1437161,1327352,1533,1368881,94,1327352,1533,95.2,92.4,92.4
"E92000001","England","nation","2021-05-14","85_89",885995,814329,1129,844417,71,814329,1129,95.3,91.9,91.9
"E92000001","England","nation","2021-05-14","90+",499919,448320,805,468836,38,448320,805,93.8,89.7,89.7
"E92000001","England","nation","2021-05-13","12_15",2879525,168,11,429,9,168,11,0,0,0
"E92000001","England","nation","2021-05-13","16_17",1369364,19734,2336,51570,1083,19734,2336,3.8,1.4,1.4
"E92000001","England","nation","2021-05-13","18_24",5331859,366355,13027,817161,9822,366355,13027,15.3,6.9,6.9
"E92000001","England","nation","2021-05-13","25_29",4505879,432450,12902,888327,11125,432450,12902,19.7,9.6,9.6
"E92000001","England","nation","2021-05-13","30_34",4816149,513908,16315,1141317,20252,513908,16315,23.7,10.7,10.7
"E92000001","England","nation","2021-05-13","35_39",4577399,565911,20156,1379039,56927,565911,20156,30.1,12.4,12.4
"E92000001","England","nation","2021-05-13","40_44",4203330,642642,23650,2462151,54849,642642,23650,58.6,15.3,15.3
"E92000001","England","nation","2021-05-13","45_49",3990390,769388,30839,2903396,17352,769388,30839,72.8,19.3,19.3
"E92000001","England","nation","2021-05-13","50_54",4243493,1047470,46815,3507403,3760,1047470,46815,82.7,24.7,24.7
"E92000001","England","nation","2021-05-13","55_59",4117987,1248747,57825,3539682,1977,1248747,57825,86,30.3,30.3
"E92000001","England","nation","2021-05-13","60_64",3506304,1383102,76606,3096396,1300,1383102,76606,88.3,39.4,39.4
"E92000001","England","nation","2021-05-13","65_69",2918584,2136400,60926,2659513,696,2136400,60926,91.1,73.2,73.2
"E92000001","England","nation","2021-05-13","70_74",2860450,2560435,10657,2683079,319,2560435,10657,93.8,89.5,89.5
"E92000001","England","nation","2021-05-13","75_79",2155056,1987174,3814,2048710,208,1987174,3814,95.1,92.2,92.2
